,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
17516,2592210290.0,14.0,4,2.5,2650,12001,2.0,0,0.0,4.0,9.0,2650.0,0.0,84.0,84.0,98006.0,47.5496,-122.14,2880.0,14054.0
17517,3034200275.0,14.0,3,1.75,1240,8611,1.0,0,0.0,4.0,7.0,1240.0,0.0,73.0,73.0,98133.0,47.7175,-122.331,1700.0,8037.0
17519,7518502210.0,14.0,2,1.0,1890,5202,1.5,0,0.0,4.0,7.0,1890.0,0.0,9.0,9.0,98117.0,47.6786,-122.379,1670.0,5100.0
17520,1646501845.0,14.0,3,2.0,1270,3090,2.0,0,0.0,5.0,7.0,1270.0,0.0,11.0,11.0,98117.0,47.685,-122.359,1440.0,3090.0
17522,2158900095.0,14.0,2,1.0,1550,3200,1.5,0,0.0,3.0,8.0,1550.0,0.0,27.0,27.0,98112.0,47.6368,-122.306,1800.0,3937.0
17523,4031000460.0,14.0,3,1.0,920,9812,1.0,0,0.0,4.0,7.0,920.0,0.0,62.0,62.0,98001.0,47.2958,-122.284,1188.0,9812.0
17524,3881900605.0,15.0,2,1.0,950,4800,1.0,0,0.0,3.0,6.0,950.0,0.0,41.0,41.0,98144.0,47.5864,-122.301,1420.0,5400.0
17525,5700002285.0,14.0,4,1.75,2040,3570,1.0,0,0.0,4.0,7.0,1020.0,1020.0,17.0,17.0,98144.0,47.5754,-122.288,1790.0,4206.0
17526,6392002635.0,14.0,4,1.75,1870,5200,2.0,0,0.0,4.0,7.0,1200.0,670.0,37.0,37.0,98115.0,47.6843,-122.283,1790.0,5000.0
17527,6822100305.0,14.0,3,1.75,1720,5280,1.0,0,0.0,4.0,8.0,900.0,820.0,43.0,43.0,98199.0,47.6493,-122.401,1600.0,6000.0
17528,1871400585.0,15.0,2,1.0,1020,13647,1.0,0,0.0,5.0,6.0,1020.0,0.0,15.0,74.0,98022.0,47.2848,-121.927,980.0,8250.0
17529,7300410010.0,14.0,4,2.5,2690,6099,2.0,0,0.0,3.0,9.0,2690.0,0.0,98.0,98.0,98092.0,47.3314,-122.171,2520.0,6168.0
17530,925069134.0,14.0,4,2.0,3090,41147,1.0,0,0.0,3.0,7.0,3090.0,0.0,90.0,90.0,98052.0,47.6748,-122.049,3300.0,34280.0
17531,2114700460.0,14.0,3,1.5,1070,5150,1.0,0,0.0,4.0,6.0,1070.0,0.0,40.0,40.0,98106.0,47.5335,-122.349,1020.0,4800.0
17532,3326059238.0,15.0,4,2.25,2050,7201,2.0,0,0.0,3.0,8.0,2050.0,0.0,94.0,94.0,98033.0,47.7003,-122.165,1970.0,7350.0
17533,3750606890.0,14.0,3,1.5,1660,15600,2.0,0,0.0,3.0,7.0,1660.0,0.0,81.0,81.0,98001.0,47.2589,-122.279,1660.0,14400.0
17534,9117100130.0,14.0,5,1.75,2810,9360,1.0,0,0.0,4.0,7.0,1520.0,1290.0,65.0,65.0,98055.0,47.4361,-122.193,1770.0,9360.0
17535,5469502660.0,14.0,4,2.25,2460,14600,1.0,0,0.0,4.0,8.0,1720.0,740.0,77.0,77.0,98042.0,47.3762,-122.16,2460.0,14600.0
17536,3356402232.0,14.0,3,1.75,1230,12000,1.0,0,0.0,3.0,6.0,1230.0,0.0,70.0,70.0,98001.0,47.2878,-122.251,1550.0,12000.0
17537,8030500010.0,14.0,4,2.5,2360,4367,2.0,0,0.0,3.0,8.0,2360.0,0.0,103.0,103.0,98011.0,47.7731,-122.167,2360.0,4868.0
17538,2425700022.0,14.0,4,1.75,1730,11890,1.0,0,0.0,2.0,7.0,980.0,750.0,55.0,55.0,98004.0,47.5979,-122.194,2100.0,12325.0
17539,3956100050.0,14.0,4,2.5,2770,21806,2.0,0,0.0,3.0,9.0,2770.0,0.0,91.0,91.0,98045.0,47.4815,-121.768,2500.0,21656.0
17540,5292200010.0,15.0,4,2.0,1770,3332,2.0,0,0.0,3.0,7.0,1630.0,140.0,24.0,75.0,98118.0,47.5563,-122.281,1640.0,4000.0
17541,4178310080.0,14.0,5,2.75,3030,13640,2.0,0,0.0,4.0,8.0,3030.0,0.0,80.0,80.0,98007.0,47.6186,-122.146,2500.0,13225.0
17542,1180002745.0,14.0,3,1.75,2380,6000,1.5,0,0.0,3.0,7.0,1320.0,1060.0,35.0,35.0,98178.0,47.498,-122.222,1290.0,6000.0
17544,9477000080.0,14.0,4,1.5,1540,7886,2.0,0,0.0,3.0,7.0,1540.0,0.0,67.0,67.0,98034.0,47.734,-122.193,1550.0,7396.0
17545,3905100840.0,14.0,3,2.25,1580,4379,2.0,0,0.0,4.0,8.0,1580.0,0.0,94.0,94.0,98029.0,47.5694,-122.005,1770.0,4187.0
17546,7885800290.0,14.0,4,2.5,3200,5772,2.0,0,0.0,3.0,8.0,3200.0,0.0,103.0,103.0,98042.0,47.3486,-122.153,3010.0,5772.0
17547,9475710170.0,14.0,4,2.5,2220,6800,2.0,0,0.0,3.0,7.0,2220.0,0.0,102.0,102.0,98059.0,47.49,-122.15,2220.0,5303.0
17548,6885900415.0,15.0,4,2.75,2240,8162,2.0,0,0.0,5.0,7.0,1380.0,860.0,46.0,46.0,98133.0,47.7427,-122.34,1550.0,8163.0
17549,5285200020.0,14.0,2,1.75,1640,4176,1.0,0,0.0,4.0,7.0,1040.0,600.0,48.0,48.0,98118.0,47.5162,-122.26,1460.0,5200.0
17550,4039400430.0,14.0,3,1.5,1170,4950,1.0,0,0.0,4.0,7.0,1170.0,0.0,60.0,60.0,98007.0,47.6057,-122.135,1570.0,7700.0
17551,2481610170.0,14.0,4,2.25,3160,34560,1.0,0,0.0,4.0,10.0,3160.0,0.0,81.0,81.0,98072.0,47.7337,-122.132,3530.0,38045.0
17552,1795910420.0,14.0,3,2.5,2100,7851,2.0,0,0.0,3.0,8.0,2100.0,0.0,86.0,86.0,98052.0,47.7242,-122.105,2100.0,8187.0
17553,7135521680.0,14.0,4,2.5,2600,17388,2.0,0,0.0,3.0,9.0,2600.0,0.0,96.0,96.0,98059.0,47.5283,-122.146,2950.0,11553.0
17554,2011000020.0,14.0,3,1.75,1630,5999,1.5,0,0.0,4.0,7.0,1630.0,0.0,85.0,85.0,98198.0,47.3816,-122.313,1540.0,7500.0
17556,3876590420.0,14.0,4,3.0,2560,5606,2.0,0,0.0,3.0,9.0,2560.0,0.0,104.0,104.0,98092.0,47.3274,-122.178,2667.0,7334.0
17557,4358700164.0,14.0,2,1.5,980,1296,2.0,0,0.0,3.0,7.0,840.0,140.0,101.0,101.0,98133.0,47.7075,-122.336,1100.0,1228.0
17559,3260810150.0,14.0,3,2.0,2160,8091,1.5,0,0.0,3.0,8.0,2160.0,0.0,100.0,100.0,98003.0,47.3474,-122.303,2190.0,8297.0
17560,7015201015.0,14.0,3,3.0,3030,5156,1.5,0,0.0,4.0,9.0,2080.0,950.0,29.0,29.0,98119.0,47.647,-122.369,1910.0,5720.0
17562,3151600035.0,15.0,2,1.0,760,6407,1.0,0,0.0,3.0,6.0,760.0,0.0,43.0,43.0,98178.0,47.4977,-122.259,1050.0,8580.0
17563,2254502070.0,14.0,3,3.0,2260,2400,2.0,0,0.0,3.0,7.0,2260.0,0.0,9.0,72.0,98122.0,47.6094,-122.31,1320.0,2790.0
17564,8127700210.0,15.0,2,1.75,1560,3200,1.0,0,0.0,5.0,7.0,880.0,680.0,46.0,46.0,98199.0,47.6419,-122.394,2060.0,4940.0
17565,2926049237.0,14.0,5,3.0,2270,6664,1.0,0,0.0,3.0,7.0,1340.0,930.0,95.0,95.0,98125.0,47.7191,-122.315,1870.0,6187.0
17566,7785000230.0,14.0,5,3.0,3480,15185,2.0,0,0.0,4.0,8.0,3480.0,0.0,64.0,64.0,98040.0,47.5757,-122.216,3030.0,14257.0
17567,2025701390.0,14.0,3,2.25,1900,7479,2.0,0,0.0,4.0,7.0,1900.0,0.0,92.0,92.0,98038.0,47.3495,-122.037,1520.0,6559.0
17568,1561900330.0,15.0,4,3.0,2350,9952,1.0,0,0.0,3.0,9.0,1650.0,700.0,89.0,89.0,98031.0,47.4194,-122.211,2440.0,9100.0
17570,8691300900.0,14.0,4,2.5,3730,9847,2.0,0,0.0,3.0,10.0,3730.0,0.0,97.0,97.0,98075.0,47.587,-121.976,3490.0,10219.0
17572,5104510490.0,14.0,4,2.5,1630,4473,2.0,0,0.0,3.0,7.0,1630.0,0.0,103.0,103.0,98038.0,47.3546,-122.015,1830.0,5082.0
17573,3432500210.0,15.0,2,1.0,1130,6908,1.5,0,0.0,3.0,6.0,1130.0,0.0,45.0,45.0,98155.0,47.745,-122.313,1150.0,6908.0
17574,2771604791.0,14.0,3,1.75,2140,3584,1.0,0,0.0,3.0,7.0,1070.0,1070.0,52.0,52.0,98199.0,47.636,-122.391,1620.0,4000.0
17575,2537500040.0,15.0,4,2.5,3220,7873,2.0,0,0.0,3.0,10.0,3220.0,0.0,94.0,94.0,98075.0,47.5849,-122.03,2610.0,8023.0
17577,3332500100.0,15.0,3,2.5,1800,3300,2.0,0,0.0,3.0,7.0,1690.0,110.0,104.0,104.0,98118.0,47.5491,-122.276,1570.0,4097.0
17578,7625702616.0,14.0,2,2.5,809,940,2.0,0,0.0,3.0,7.0,809.0,0.0,103.0,103.0,98136.0,47.5499,-122.384,1260.0,4240.0
17579,2561330040.0,15.0,3,2.25,1820,9694,1.0,0,0.0,3.0,7.0,1240.0,580.0,77.0,77.0,98074.0,47.6157,-122.05,1820.0,9694.0
17580,1423049019.0,14.0,2,1.0,580,7500,1.0,0,0.0,3.0,5.0,580.0,0.0,43.0,43.0,98178.0,47.4852,-122.251,1700.0,11250.0
17581,1423049019.0,15.0,2,1.0,580,7500,1.0,0,0.0,3.0,5.0,580.0,0.0,43.0,43.0,98178.0,47.4852,-122.251,1700.0,11250.0
17583,1920079039.0,14.0,2,1.0,1140,74052,1.0,0,0.0,4.0,6.0,1140.0,0.0,68.0,68.0,98022.0,47.2093,-121.962,1730.0,43560.0
17584,7515000035.0,15.0,2,1.0,1060,5754,1.0,0,0.0,4.0,6.0,1060.0,0.0,17.0,17.0,98117.0,47.6931,-122.372,1460.0,7200.0
17585,5315101728.0,15.0,4,3.0,2320,7200,1.0,0,0.0,3.0,7.0,1260.0,1060.0,43.0,100.0,98040.0,47.5893,-122.232,1760.0,7200.0
17587,2695600410.0,14.0,2,1.0,1760,4441,1.0,0,0.0,3.0,8.0,1310.0,450.0,50.0,50.0,98126.0,47.5311,-122.381,1350.0,5748.0
17588,9348700610.0,14.0,4,3.75,3370,6766,2.0,0,0.0,3.0,9.0,3370.0,0.0,105.0,105.0,98052.0,47.7063,-122.106,3530.0,6766.0
17589,7308900100.0,14.0,4,1.0,1940,5753,1.5,0,0.0,3.0,7.0,1940.0,0.0,47.0,47.0,98177.0,47.7188,-122.358,2170.0,6075.0
17590,1453601502.0,15.0,4,2.0,2520,7334,1.0,0,0.0,3.0,7.0,1600.0,920.0,55.0,55.0,98125.0,47.7263,-122.291,2040.0,7937.0
17591,4077800593.0,14.0,3,1.0,1360,8968,1.0,0,0.0,3.0,7.0,1360.0,0.0,56.0,56.0,98125.0,47.7105,-122.289,1490.0,7355.0
17592,9268200641.0,14.0,2,1.0,800,5040,1.0,0,0.0,3.0,6.0,800.0,0.0,60.0,60.0,98117.0,47.6953,-122.362,1020.0,5040.0
17593,6705850300.0,15.0,4,2.5,3010,9323,2.0,0,0.0,3.0,10.0,3010.0,0.0,92.0,92.0,98075.0,47.578,-122.053,2840.0,8413.0
17595,8079040330.0,14.0,3,2.0,1780,8621,1.0,0,0.0,3.0,8.0,1780.0,0.0,92.0,92.0,98059.0,47.5062,-122.149,2470.0,8542.0
17597,1923300315.0,15.0,2,1.75,1720,3000,1.0,0,0.0,5.0,7.0,860.0,860.0,25.0,25.0,98103.0,47.686,-122.351,1360.0,4500.0
17598,3336001316.0,14.0,2,1.0,830,4500,1.0,0,0.0,3.0,6.0,830.0,0.0,20.0,20.0,98118.0,47.5248,-122.265,1092.0,5350.0
17599,9382200025.0,15.0,3,1.0,1090,6320,1.0,0,0.0,3.0,6.0,890.0,200.0,54.0,54.0,98146.0,47.4976,-122.35,1460.0,7080.0
17600,7237500650.0,15.0,5,4.25,5040,9466,2.0,0,0.0,3.0,11.0,5040.0,0.0,104.0,104.0,98059.0,47.5282,-122.133,4300.0,9417.0
17602,795000620.0,14.0,3,1.0,1080,6250,1.0,0,0.0,2.0,5.0,1080.0,0.0,50.0,50.0,98168.0,47.5045,-122.33,1070.0,6250.0
17603,795000620.0,14.0,3,1.0,1080,6250,1.0,0,0.0,2.0,5.0,1080.0,0.0,50.0,50.0,98168.0,47.5045,-122.33,1070.0,6250.0
17604,795000620.0,15.0,3,1.0,1080,6250,1.0,0,0.0,2.0,5.0,1080.0,0.0,50.0,50.0,98168.0,47.5045,-122.33,1070.0,6250.0
17605,8651430220.0,14.0,3,1.0,870,5200,1.0,0,0.0,5.0,6.0,870.0,0.0,69.0,69.0,98042.0,47.3702,-122.078,870.0,5200.0
17606,7954300740.0,14.0,4,2.5,2830,6163,2.0,0,0.0,3.0,9.0,2830.0,0.0,100.0,100.0,98056.0,47.5227,-122.19,2730.0,6202.0
17607,4046601460.0,14.0,4,2.0,1880,14653,2.0,0,0.0,3.0,8.0,1880.0,0.0,78.0,78.0,98014.0,47.6959,-121.921,1750.0,14858.0
17608,6933600456.0,15.0,4,2.75,3600,5040,2.0,0,0.0,3.0,9.0,2610.0,990.0,104.0,104.0,98199.0,47.6487,-122.388,1590.0,5040.0
17609,9357000650.0,14.0,4,2.5,2340,5600,2.0,0,0.0,3.0,7.0,2340.0,0.0,21.0,113.0,98146.0,47.5117,-122.379,1310.0,5600.0
17610,7347600490.0,14.0,3,2.0,2040,13125,1.0,0,0.0,3.0,6.0,810.0,1230.0,10.0,10.0,98168.0,47.478,-122.278,1460.0,10582.0
17611,5095400760.0,14.0,3,1.75,1310,12750,1.0,0,0.0,3.0,7.0,1310.0,0.0,93.0,93.0,98059.0,47.4695,-122.07,1790.0,13500.0
17612,1245003660.0,15.0,3,2.0,1470,6000,1.0,0,0.0,3.0,8.0,1090.0,380.0,50.0,96.0,98033.0,47.6829,-122.202,1880.0,7799.0
17613,3275300040.0,14.0,3,1.75,1370,9900,1.0,0,0.0,4.0,7.0,1370.0,0.0,83.0,83.0,98003.0,47.2575,-122.312,1490.0,9600.0
17614,2407000405.0,15.0,3,1.0,1080,7486,1.5,0,0.0,3.0,6.0,990.0,90.0,42.0,42.0,98146.0,47.4838,-122.335,1170.0,7800.0
17615,6664900330.0,15.0,3,2.5,1990,7577,2.0,0,0.0,3.0,7.0,1990.0,0.0,90.0,90.0,98023.0,47.2908,-122.351,1900.0,7152.0
17616,4036800900.0,14.0,3,1.0,1310,7000,1.0,0,0.0,4.0,7.0,1310.0,0.0,58.0,58.0,98008.0,47.6019,-122.123,1280.0,7300.0
17617,8648220150.0,14.0,3,1.75,1640,10762,1.0,0,0.0,3.0,7.0,1130.0,510.0,88.0,88.0,98042.0,47.3586,-122.074,1680.0,10259.0
17618,3876313170.0,14.0,3,2.25,1770,8000,1.0,0,0.0,4.0,7.0,1350.0,420.0,76.0,76.0,98072.0,47.7358,-122.17,1850.0,7875.0
17619,2738600220.0,14.0,3,2.5,2050,4876,2.0,0,0.0,3.0,8.0,2050.0,0.0,105.0,105.0,98072.0,47.7746,-122.158,2320.0,4065.0
17620,1593000690.0,15.0,3,1.0,1170,62290,2.0,0,0.0,3.0,5.0,1170.0,0.0,86.0,86.0,98045.0,47.5104,-121.787,1810.0,42173.0
17621,5101406536.0,14.0,2,1.0,1340,7250,1.0,0,0.0,4.0,7.0,1340.0,0.0,51.0,51.0,98125.0,47.7015,-122.32,1450.0,7026.0
17622,2267000485.0,14.0,3,1.5,2240,5300,1.0,0,0.0,5.0,7.0,1120.0,1120.0,55.0,55.0,98117.0,47.6927,-122.395,1740.0,7110.0
17623,822059059.0,15.0,2,1.0,880,17743,1.0,0,0.0,4.0,5.0,880.0,0.0,51.0,51.0,98031.0,47.4115,-122.197,1217.0,13000.0
17624,2310110230.0,14.0,3,2.5,2170,4905,2.0,0,0.0,3.0,8.0,2170.0,0.0,104.0,104.0,98038.0,47.3503,-122.039,2300.0,4935.0
17625,7974200777.0,14.0,2,1.5,1260,6660,1.5,0,0.0,4.0,7.0,1260.0,0.0,26.0,26.0,98115.0,47.6792,-122.287,2140.0,4770.0
17626,2025059201.0,14.0,3,1.75,1880,13300,1.0,0,0.0,3.0,7.0,1380.0,500.0,67.0,67.0,98004.0,47.634,-122.204,3550.0,10883.0
17627,1074100110.0,14.0,3,2.5,1620,7410,1.0,0,0.0,5.0,7.0,1620.0,0.0,55.0,55.0,98133.0,47.7708,-122.335,1450.0,8121.0
17628,8000200090.0,15.0,3,2.5,1610,10022,2.0,0,0.0,3.0,7.0,1610.0,0.0,96.0,96.0,98003.0,47.2583,-122.3,1820.0,10017.0
17629,1247100035.0,14.0,4,2.75,3330,9143,2.0,0,0.0,4.0,10.0,3330.0,0.0,95.0,95.0,98033.0,47.6821,-122.19,2390.0,9143.0
17630,7010700210.0,14.0,4,2.0,1370,4000,2.0,0,0.0,3.0,9.0,1370.0,0.0,51.0,94.0,98199.0,47.6593,-122.394,2010.0,5720.0
17631,7950304065.0,15.0,2,1.0,690,6000,1.0,0,0.0,3.0,6.0,690.0,0.0,49.0,49.0,98118.0,47.5621,-122.283,840.0,3030.0
17632,9523100026.0,14.0,4,2.5,3170,4979,2.0,0,0.0,4.0,7.0,2570.0,600.0,25.0,25.0,98103.0,47.6655,-122.34,2060.0,5000.0
17633,1093000090.0,15.0,2,2.0,1990,6180,1.0,0,0.0,4.0,7.0,1010.0,980.0,41.0,41.0,98115.0,47.6792,-122.303,1470.0,5150.0
17634,1532300155.0,14.0,4,1.0,1080,6095,1.5,0,0.0,4.0,6.0,1080.0,0.0,24.0,24.0,98103.0,47.6962,-122.346,1200.0,5060.0
17635,4006000423.0,15.0,4,1.0,1870,14703,1.5,0,0.0,3.0,6.0,1090.0,780.0,28.0,28.0,98118.0,47.5274,-122.281,1650.0,6045.0
17636,8665900331.0,15.0,3,1.75,1670,12075,1.0,0,0.0,3.0,7.0,1370.0,300.0,58.0,58.0,98155.0,47.7681,-122.307,1800.0,12123.0
17637,3370000150.0,14.0,4,2.5,2800,28254,2.0,0,0.0,3.0,9.0,2800.0,0.0,101.0,101.0,98038.0,47.3552,-122.063,2530.0,4694.0
17638,1853080540.0,14.0,5,2.75,3460,7977,2.0,0,0.0,3.0,9.0,3460.0,0.0,111.0,111.0,98074.0,47.5908,-122.062,3390.0,6630.0
17639,1023089197.0,14.0,3,2.0,1930,12443,1.0,0,0.0,3.0,7.0,1930.0,0.0,69.0,69.0,98045.0,47.4906,-121.775,1400.0,12183.0
17640,1175001075.0,14.0,4,3.0,2370,3836,2.0,0,0.0,3.0,9.0,1750.0,620.0,69.0,108.0,98107.0,47.6718,-122.394,1690.0,4698.0
17641,6392001810.0,14.0,3,1.0,1180,6000,1.0,0,0.0,3.0,7.0,1180.0,0.0,50.0,50.0,98115.0,47.6853,-122.286,1680.0,6000.0
17642,2767603160.0,15.0,2,1.0,1320,4750,1.5,0,0.0,4.0,7.0,1320.0,0.0,28.0,28.0,98107.0,47.6729,-122.38,1360.0,2873.0
17643,8129700985.0,15.0,3,1.75,1350,4000,1.5,0,0.0,4.0,7.0,1350.0,0.0,25.0,25.0,98103.0,47.6581,-122.354,1880.0,4000.0
17644,9406500600.0,15.0,2,1.5,1068,1452,2.0,0,0.0,3.0,7.0,1068.0,0.0,90.0,90.0,98028.0,47.753,-122.244,1078.0,1357.0
17645,3830620300.0,14.0,3,1.0,1580,8240,1.0,0,0.0,4.0,7.0,1040.0,540.0,78.0,78.0,98030.0,47.3542,-122.181,1480.0,9200.0
17646,4237901250.0,15.0,4,1.0,1690,3417,1.5,0,0.0,3.0,7.0,1690.0,0.0,7.0,7.0,98199.0,47.663,-122.402,1970.0,4800.0
17648,2226069018.0,14.0,4,2.5,3960,38615,2.0,0,0.0,3.0,10.0,3960.0,0.0,100.0,100.0,98077.0,47.7249,-122.024,3290.0,43560.0
17649,4206901215.0,14.0,4,3.25,2420,4000,1.5,0,0.0,5.0,9.0,1870.0,550.0,11.0,11.0,98105.0,47.6567,-122.325,1810.0,4000.0
17650,3904930730.0,14.0,3,2.5,1910,5562,2.0,0,0.0,3.0,8.0,1910.0,0.0,88.0,88.0,98029.0,47.5738,-122.017,1940.0,4647.0
17651,2115510300.0,14.0,3,2.25,1440,10500,1.0,0,0.0,3.0,8.0,1130.0,310.0,83.0,83.0,98023.0,47.318,-122.391,1510.0,8125.0
17652,1773100620.0,15.0,5,3.0,2320,8400,1.0,0,0.0,3.0,7.0,1510.0,810.0,63.0,63.0,98106.0,47.557,-122.365,1200.0,4800.0
17653,5075400150.0,14.0,3,2.0,1670,4572,1.5,0,0.0,3.0,8.0,1670.0,0.0,31.0,31.0,98117.0,47.6854,-122.373,1480.0,4890.0
17654,3893100319.0,15.0,3,1.75,1390,11700,1.0,0,0.0,4.0,7.0,1390.0,0.0,66.0,66.0,98033.0,47.7002,-122.192,1060.0,8686.0
17655,4139440610.0,14.0,3,2.5,2620,8950,2.0,0,0.0,3.0,9.0,2620.0,0.0,92.0,92.0,98006.0,47.5523,-122.119,2850.0,8809.0
17656,2481590090.0,14.0,3,2.5,3040,7880,2.0,0,0.0,3.0,9.0,3040.0,0.0,104.0,104.0,98056.0,47.5277,-122.184,3040.0,7880.0
17658,1545805030.0,14.0,3,2.25,1740,5460,1.0,0,0.0,3.0,7.0,1210.0,530.0,98.0,98.0,98038.0,47.3648,-122.046,1740.0,7500.0
17660,6848200325.0,14.0,3,2.75,2240,3600,2.5,0,0.0,3.0,7.0,1650.0,590.0,1.0,1.0,98102.0,47.6244,-122.326,1716.0,3120.0
17661,6929603207.0,14.0,4,2.0,1610,6200,1.0,0,0.0,4.0,7.0,1610.0,0.0,79.0,79.0,98198.0,47.3833,-122.306,1610.0,7500.0
17662,3626039229.0,15.0,2,1.0,700,5829,1.0,0,0.0,3.0,6.0,700.0,0.0,45.0,45.0,98103.0,47.6958,-122.357,1160.0,6700.0
17663,5589900610.0,14.0,5,3.0,2730,9519,1.0,0,0.0,3.0,8.0,1670.0,1060.0,114.0,114.0,98155.0,47.7504,-122.307,1150.0,9519.0
17664,7153400100.0,15.0,3,2.75,1780,15114,1.0,0,0.0,3.0,7.0,1080.0,700.0,80.0,80.0,98003.0,47.258,-122.305,1792.0,10155.0
17666,2902200076.0,15.0,3,3.0,2060,3200,2.0,0,0.0,3.0,8.0,2060.0,0.0,7.0,84.0,98102.0,47.637,-122.324,1760.0,2669.0
17667,8024201210.0,14.0,3,2.25,1360,5111,1.5,0,0.0,5.0,7.0,1360.0,0.0,34.0,34.0,98115.0,47.6988,-122.313,1900.0,5111.0
17668,3755500065.0,14.0,3,2.0,1430,14250,1.0,0,0.0,3.0,7.0,1430.0,0.0,53.0,53.0,98033.0,47.701,-122.199,1530.0,11475.0
17669,3890600150.0,14.0,3,2.25,1840,5752,2.0,0,0.0,3.0,7.0,1840.0,0.0,103.0,103.0,98034.0,47.7042,-122.187,1670.0,2462.0
17670,2141320230.0,15.0,4,2.25,2000,8068,2.0,0,0.0,5.0,8.0,2000.0,0.0,76.0,76.0,98006.0,47.5584,-122.137,2080.0,7837.0
17671,8078430360.0,14.0,3,2.5,1820,11012,2.0,0,0.0,3.0,8.0,1820.0,0.0,88.0,88.0,98074.0,47.6358,-122.026,1860.0,7767.0
17672,333100209.0,15.0,3,1.75,2330,16300,2.0,0,0.0,3.0,9.0,2330.0,0.0,64.0,64.0,98034.0,47.7037,-122.24,2330.0,16300.0
17673,5419800090.0,14.0,2,2.0,1070,8400,1.0,0,0.0,4.0,7.0,1070.0,0.0,80.0,80.0,98031.0,47.4014,-122.186,1430.0,8190.0
17674,1868900395.0,14.0,2,1.0,930,3750,1.0,0,0.0,4.0,7.0,930.0,0.0,9.0,9.0,98115.0,47.6733,-122.296,1740.0,4300.0
17676,1785400770.0,14.0,4,2.25,1960,12436,2.0,0,0.0,3.0,8.0,1960.0,0.0,84.0,84.0,98074.0,47.6276,-122.037,1960.0,12436.0
17678,1370801800.0,14.0,3,1.5,2200,5000,1.5,0,0.0,3.0,9.0,2200.0,0.0,32.0,32.0,98199.0,47.6404,-122.408,2860.0,5000.0
17680,424049283.0,15.0,2,1.5,830,1034,2.0,0,0.0,3.0,8.0,830.0,0.0,109.0,109.0,98144.0,47.5926,-122.3,1130.0,2534.0
17681,7851990230.0,15.0,4,3.5,3920,11086,2.0,0,0.0,3.0,10.0,3920.0,0.0,99.0,99.0,98065.0,47.5416,-121.869,3740.0,10880.0
17683,1786830090.0,14.0,3,2.0,2560,14680,1.0,0,0.0,3.0,8.0,1330.0,1230.0,87.0,87.0,98052.0,47.648,-122.118,2390.0,13848.0
17684,2968801240.0,14.0,3,1.5,1350,7620,1.0,0,0.0,5.0,6.0,1350.0,0.0,41.0,41.0,98166.0,47.4565,-122.35,1350.0,7620.0
17685,3344500210.0,15.0,4,2.25,1240,21190,1.0,0,0.0,3.0,8.0,910.0,330.0,74.0,74.0,98056.0,47.5123,-122.197,1760.0,8200.0
17687,7202330530.0,15.0,3,2.5,1690,3322,2.0,0,0.0,3.0,7.0,1690.0,0.0,103.0,103.0,98053.0,47.6824,-122.036,1650.0,3446.0
17688,3905090230.0,15.0,4,2.5,2550,10623,2.0,0,0.0,3.0,9.0,2550.0,0.0,92.0,92.0,98029.0,47.5695,-121.992,2750.0,8100.0
17689,6446200365.0,15.0,5,1.75,3240,34510,2.0,0,0.0,4.0,7.0,2690.0,550.0,63.0,63.0,98029.0,47.5529,-122.027,2650.0,28250.0
17690,856001130.0,15.0,4,2.5,3560,8960,2.0,0,0.0,3.0,10.0,3560.0,0.0,101.0,101.0,98033.0,47.6903,-122.213,1660.0,7680.0
17692,5014600210.0,14.0,4,2.5,3060,5000,2.0,0,0.0,3.0,9.0,3060.0,0.0,106.0,106.0,98059.0,47.5395,-122.188,2870.0,5548.0
17693,2215900900.0,15.0,3,2.5,1690,8564,2.0,0,0.0,4.0,7.0,1690.0,0.0,92.0,92.0,98038.0,47.3518,-122.057,1690.0,7532.0
17694,2025700740.0,14.0,3,2.25,1520,7199,2.0,0,0.0,4.0,7.0,1520.0,0.0,92.0,92.0,98038.0,47.3492,-122.034,1410.0,6751.0
17695,2591730230.0,14.0,4,2.5,2040,5770,2.0,0,0.0,3.0,7.0,2040.0,0.0,94.0,94.0,98038.0,47.3522,-122.059,1570.0,6753.0
17696,7611200195.0,15.0,3,2.0,2360,18000,1.0,0,0.0,4.0,8.0,2180.0,180.0,51.0,51.0,98177.0,47.7133,-122.367,2600.0,17300.0
17697,9297800090.0,14.0,4,1.75,1360,4840,1.5,0,0.0,4.0,7.0,1360.0,0.0,28.0,28.0,98126.0,47.556,-122.376,1320.0,4840.0
17698,2215900930.0,14.0,3,2.5,2000,9202,2.0,0,0.0,4.0,7.0,2000.0,0.0,92.0,92.0,98038.0,47.3516,-122.057,1750.0,7827.0
17699,7215730930.0,15.0,3,2.5,1650,4648,2.0,0,0.0,3.0,8.0,1650.0,0.0,101.0,101.0,98075.0,47.5968,-122.015,1800.0,5637.0
17700,5201810110.0,14.0,3,3.0,2500,8304,2.0,0,0.0,3.0,8.0,2500.0,0.0,97.0,97.0,98031.0,47.4022,-122.166,2290.0,7855.0
17701,3575302562.0,14.0,3,1.5,1140,7500,1.0,0,0.0,3.0,7.0,1140.0,0.0,76.0,76.0,98074.0,47.619,-122.064,1380.0,7500.0
